enrollment_id,enrollment_date,user_id,course_id
16090,2024-08-20,8110,C002
16091,2024-01-10,8110,C007
16092,2024-04-01,8111,C006
16093,2024-04-16,8111,C001
16094,2024-07-16,8111,C008
16095,2024-03-01,8112,C008
16096,2024-02-15,8112,C005
16097,2024-04-18,8113,C001
16098,2024-06-06,8113,C007
16099,2024-11-13,8114,C004
16100,2024-06-01,8114,C001
16101,2024-07-12,8114,C006
16102,2024-06-18,8115,C008
16103,2024-09-09,8116,C001
16104,2024-06-04,8116,C006
16105,2024-02-25,8117,C007
16106,2024-04-28,8117,C001
16107,2024-08-06,8117,C002
16108,2024-07-11,8118,C001
16109,2024-04-12,8118,C002
16110,2024-06-21,8119,C002
16111,2024-07-03,8119,C006
16112,2024-01-15,8119,C005
16113,2024-02-18,8120,C006
16114,2024-06-25,8120,C007
16115,2024-06-28,8120,C002
16116,2024-10-10,8121,C005
16117,2024-07-07,8121,C008
16118,2024-08-21,8121,C002
16119,2024-10-11,8122,C005
16120,2024-06-16,8122,C006
16121,2024-08-11,8123,C002
16122,2024-11-15,8123,C006
16123,2024-10-25,8124,C002
16124,2024-01-24,8124,C003
16125,2024-10-20,8125,C002
16126,2024-12-21,8125,C001
16127,2024-03-28,8125,C005
16128,2024-03-19,8126,C007
16129,2024-05-27,8127,C001
16130,2024-12-18,8127,C004
16131,2024-10-17,8127,C008
16132,2024-03-17,8128,C001
16133,2024-11-11,8128,C006
16134,2024-04-01,8128,C008
16135,2024-11-04,8129,C005
16136,2024-01-19,8130,C004
16137,2024-11-22,8130,C008
16138,2024-12-22,8131,C003
16139,2024-11-07,8132,C007
16140,2024-11-07,8133,C004
16141,2024-05-22,8133,C008
16142,2024-07-23,8134,C006
16143,2024-05-13,8134,C008
16144,2024-08-27,8134,C003
16145,2024-05-20,8135,C008
16146,2024-03-06,8135,C006
16147,2024-04-04,8135,C007
16148,2024-12-12,8136,C002
16149,2024-04-23,8137,C001
16150,2024-09-21,8138,C004
16151,2024-05-19,8138,C006
16152,2024-04-15,8139,C002
16153,2024-03-18,8140,C004
16154,2024-08-17,8141,C002
16155,2024-10-17,8142,C007
16156,2024-10-05,8142,C005
16157,2024-01-21,8143,C006
16158,2024-02-12,8143,C005
16159,2024-05-12,8143,C004
16160,2024-08-08,8144,C005
16161,2024-07-23,8144,C001
16162,2024-06-10,8144,C002
16163,2024-12-19,8145,C008
16164,2024-11-13,8145,C003
16165,2024-06-16,8145,C006
16166,2024-03-02,8146,C002
16167,2024-11-27,8146,C004
16168,2024-06-25,8146,C005
16169,2024-03-01,8147,C004
16170,2024-06-17,8147,C008
16171,2024-12-25,8148,C001
16172,2024-01-22,8148,C008
16173,2024-02-21,8148,C005
16174,2024-04-01,8149,C007
16175,2024-06-27,8150,C007
16176,2024-05-16,8151,C003
16177,2024-08-26,8152,C006
16178,2024-03-26,8152,C002
16179,2024-05-19,8152,C008
16180,2024-02-04,8153,C006
16181,2024-12-03,8154,C008
16182,2024-03-08,8155,C002
16183,2024-04-09,8156,C002
16184,2024-01-14,8156,C004
16185,2024-07-26,8157,C002
16186,2024-02-25,8157,C004
16187,2024-05-23,8158,C003
16188,2024-06-22,8158,C007
16189,2024-10-20,8158,C001
16190,2024-10-24,8159,C005
16191,2024-05-12,8160,C004
16192,2024-05-03,8160,C005
16193,2024-07-27,8160,C003
16194,2024-04-25,8161,C003
16195,2024-08-26,8162,C005
16196,2024-11-20,8163,C005
16197,2024-12-25,8163,C008
16198,2024-09-03,8164,C006
16199,2024-08-22,8164,C003
16200,2024-10-26,8165,C007
16201,2024-08-13,8165,C008
16202,2024-04-05,8165,C002
16203,2024-04-26,8166,C008
16204,2024-09-27,8166,C003
16205,2024-01-03,8166,C002
16206,2024-12-04,8167,C007
16207,2024-02-12,8167,C003
16208,2024-06-15,8167,C004
16209,2024-02-10,8168,C003
16210,2024-12-13,8169,C007
16211,2024-11-18,8170,C006
16212,2024-09-23,8171,C004
16213,2024-08-20,8171,C005
16214,2024-09-15,8172,C006
16215,2024-11-23,8172,C004
16216,2024-08-12,8173,C001
16217,2024-04-07,8173,C006
16218,2024-03-03,8173,C004
16219,2024-08-03,8174,C006
16220,2024-01-27,8175,C005
16221,2024-04-27,8175,C006
16222,2024-09-07,8176,C001
16223,2024-06-19,8177,C003
16224,2024-03-17,8177,C001
16225,2024-08-03,8177,C002
16226,2024-04-28,8178,C007
16227,2024-02-28,8178,C004
16228,2024-09-19,8179,C002
16229,2024-08-21,8179,C004
16230,2024-01-20,8179,C001
16231,2024-10-06,8180,C008
16232,2024-10-11,8180,C001
16233,2024-08-24,8181,C005
16234,2024-01-17,8181,C007
16235,2024-12-11,8182,C001
16236,2024-07-09,8183,C005
16237,2024-01-13,8184,C005
16238,2024-06-18,8185,C001
16239,2024-01-02,8186,C002
16240,2024-06-08,8187,C001
16241,2024-02-26,8187,C007
16242,2024-05-24,8187,C008
16243,2024-01-07,8188,C004
16244,2024-10-05,8188,C003
16245,2024-09-05,8188,C001
16246,2024-07-23,8189,C003
16247,2024-10-25,8189,C005
16248,2024-04-21,8189,C001
16249,2024-06-22,8190,C008
16250,2024-12-16,8190,C006
16251,2024-03-09,8191,C001
16252,2024-03-17,8191,C006
16253,2024-01-07,8192,C004
16254,2024-11-22,8193,C005
16255,2024-03-06,8194,C007
16256,2024-07-07,8194,C003
16257,2024-02-06,8195,C004
16258,2024-04-07,8196,C008
16259,2024-09-02,8197,C008
16260,2024-11-11,8197,C006
16261,2024-03-11,8198,C008
16262,2024-12-01,8199,C007
16263,2024-06-04,8199,C008
16264,2024-10-12,8199,C006
16265,2024-02-23,8200,C007
16266,2024-02-05,8200,C006
16267,2024-10-12,8201,C004
16268,2024-06-21,8201,C007
16269,2024-10-16,8201,C002
16270,2024-08-02,8202,C002
16271,2024-04-20,8203,C006
16272,2024-12-03,8204,C002
16273,2024-12-26,8204,C006
16274,2024-07-18,8204,C003
16275,2024-07-28,8205,C008
16276,2024-12-28,8205,C007
16277,2024-09-24,8205,C004
16278,2024-11-19,8206,C005
16279,2024-04-16,8207,C006
16280,2024-02-10,8207,C001
16281,2024-05-15,8207,C002
16282,2024-07-18,8208,C002
16283,2024-08-12,8208,C008
16284,2024-03-17,8208,C001
16285,2024-12-05,8209,C007
16286,2024-05-08,8209,C003
16287,2024-03-17,8210,C003
16288,2024-09-03,8210,C002
16289,2024-03-05,8211,C008
16290,2024-03-13,8211,C006
16291,2024-02-21,8212,C005
16292,2024-05-23,8213,C008
16293,2024-09-22,8213,C005
16294,2024-06-10,8214,C001
16295,2024-05-10,8214,C005
16296,2024-06-28,8215,C008
16297,2024-04-01,8215,C003
16298,2024-08-11,8215,C007
16299,2024-08-22,8216,C003
16300,2024-06-18,8216,C007
16301,2024-01-20,8216,C004
16302,2024-10-04,8217,C002
16303,2024-02-09,8218,C003
16304,2024-05-23,8218,C006
16305,2024-05-23,8219,C006
16306,2024-01-23,8219,C001
16307,2024-05-17,8219,C007
16308,2024-08-08,8220,C006
16309,2024-06-15,8221,C003
16310,2024-02-13,8221,C004
16311,2024-03-18,8221,C006
16312,2024-09-20,8222,C007
16313,2024-02-11,8222,C006
16314,2024-09-05,8223,C006
16315,2024-03-19,8223,C003
16316,2024-03-12,8223,C008
16317,2024-06-12,8224,C001
16318,2024-07-15,8225,C008
16319,2024-08-27,8226,C002
16320,2024-12-23,8227,C004
16321,2024-02-11,8227,C005
16322,2024-09-22,8228,C001
16323,2024-10-23,8228,C003
16324,2024-09-11,8228,C006
16325,2024-11-28,8229,C003
16326,2024-05-19,8229,C002
16327,2024-10-27,8229,C005
16328,2024-11-11,8230,C006
16329,2024-07-23,8230,C004
16330,2024-07-28,8231,C008
16331,2024-05-28,8231,C001
16332,2024-10-06,8232,C003
16333,2024-12-25,8232,C006
16334,2024-03-02,8232,C007
16335,2024-03-07,8233,C003
16336,2024-04-14,8234,C008
16337,2024-05-17,8235,C007
16338,2024-10-28,8235,C001
16339,2024-07-17,8236,C001
16340,2024-12-02,8236,C007
16341,2024-02-01,8237,C001
16342,2024-07-14,8237,C003
16343,2024-01-19,8238,C004
16344,2024-12-21,8239,C001
16345,2024-04-07,8239,C008
16346,2024-11-08,8239,C005
16347,2024-09-02,8240,C002
16348,2024-06-26,8240,C007
16349,2024-12-22,8240,C006
16350,2024-11-18,8241,C003
16351,2024-02-08,8241,C008
16352,2024-02-12,8241,C004
16353,2024-07-21,8242,C004
16354,2024-08-20,8243,C004
16355,2024-06-25,8243,C002
16356,2024-10-14,8243,C003
16357,2024-01-21,8244,C003
16358,2024-02-22,8244,C008
16359,2024-07-09,8245,C007
16360,2024-04-07,8245,C003
16361,2024-11-15,8246,C007
16362,2024-05-28,8246,C001
16363,2024-05-09,8247,C004
16364,2024-09-02,8247,C007
16365,2024-03-26,8248,C008
16366,2024-11-20,8248,C004
16367,2024-06-10,8249,C006
16368,2024-09-26,8249,C002
16369,2024-02-26,8250,C001
16370,2024-11-21,8250,C002
16371,2024-01-02,8251,C005
16372,2024-08-22,8251,C003
16373,2024-05-10,8252,C001
16374,2024-08-26,8252,C007
16375,2024-06-02,8252,C005
16376,2024-04-02,8253,C004
16377,2024-08-13,8254,C001
16378,2024-01-08,8254,C005
16379,2024-10-13,8254,C003
16380,2024-08-08,8255,C005
16381,2024-07-24,8255,C001
16382,2024-05-16,8255,C008
16383,2024-03-20,8256,C008
16384,2024-11-16,8256,C002
16385,2024-01-12,8257,C004
16386,2024-09-04,8257,C002
16387,2024-09-12,8258,C008
16388,2024-01-07,8258,C001
16389,2024-04-06,8259,C002
16390,2024-05-09,8259,C004
16391,2024-05-23,8260,C003
16392,2024-04-18,8260,C006
16393,2024-03-10,8260,C008
16394,2024-05-06,8261,C004
16395,2024-07-18,8261,C008
16396,2024-12-19,8261,C001
16397,2024-08-28,8262,C004
16398,2024-05-11,8263,C002
16399,2024-01-04,8263,C006
16400,2024-03-16,8263,C008
16401,2024-10-08,8264,C001
16402,2024-07-09,8265,C008
16403,2024-09-08,8265,C001
16404,2024-11-01,8265,C007
16405,2024-10-05,8266,C001
16406,2024-08-19,8267,C005
16407,2024-03-12,8267,C001
16408,2024-01-28,8268,C004
16409,2024-06-22,8269,C006
16410,2024-01-20,8269,C004
16411,2024-12-20,8270,C007
16412,2024-12-01,8270,C004
16413,2024-02-07,8271,C003
16414,2024-02-04,8272,C002
16415,2024-12-17,8272,C008
16416,2024-04-26,8272,C004
16417,2024-11-28,8273,C006
16418,2024-06-18,8273,C002
16419,2024-08-25,8273,C001
16420,2024-12-12,8274,C005
16421,2024-04-11,8275,C004
16422,2024-02-27,8275,C001
16423,2024-05-09,8276,C005
16424,2024-01-21,8276,C006
16425,2024-12-11,8277,C007
16426,2024-12-19,8278,C005
16427,2024-12-06,8278,C008
16428,2024-04-28,8278,C001
16429,2024-01-22,8279,C002
16430,2024-01-21,8279,C008
16431,2024-06-06,8279,C001
16432,2024-11-27,8280,C007
16433,2024-08-14,8280,C003
16434,2024-01-26,8281,C008
16435,2024-06-22,8282,C001
16436,2024-09-24,8282,C003
16437,2024-11-06,8283,C007
16438,2024-12-26,8283,C005
16439,2024-01-17,8284,C004
16440,2024-11-01,8285,C003
16441,2024-05-18,8285,C008
16442,2024-11-16,8285,C005
16443,2024-09-26,8286,C006
16444,2024-07-25,8287,C003
16445,2024-08-11,8287,C004
16446,2024-03-21,8288,C004
16447,2024-08-09,8289,C006
16448,2024-08-09,8289,C003
16449,2024-10-09,8290,C001
16450,2024-01-12,8290,C005
16451,2024-10-25,8290,C004
16452,2024-08-18,8291,C005
16453,2024-02-19,8292,C006
16454,2024-12-17,8293,C002
16455,2024-07-27,8293,C006
16456,2024-08-09,8293,C008
16457,2024-07-12,8294,C002
16458,2024-04-25,8294,C007
16459,2024-10-02,8295,C001
16460,2024-12-09,8295,C005
16461,2024-02-19,8295,C003
16462,2024-08-25,8296,C006
16463,2024-04-14,8296,C007
16464,2024-09-02,8297,C008
16465,2024-02-22,8297,C007
16466,2024-12-18,8297,C001
16467,2024-11-16,8298,C001
16468,2024-02-07,8298,C006
16469,2024-03-01,8299,C006
16470,2024-05-15,8299,C007
16471,2024-11-15,8299,C008
16472,2024-10-16,8300,C003
16473,2024-07-06,8301,C008
16474,2024-03-10,8301,C005
16475,2024-09-28,8302,C006
16476,2024-04-20,8302,C008
16477,2024-02-19,8303,C006
16478,2024-02-07,8303,C004
16479,2024-04-19,8303,C003
16480,2024-05-06,8304,C007
16481,2024-05-27,8305,C007
16482,2024-03-08,8305,C001
16483,2024-05-17,8306,C002
16484,2024-01-19,8306,C003
16485,2024-06-09,8306,C008
16486,2024-07-11,8307,C002
16487,2024-12-17,8307,C003
16488,2024-09-23,8308,C004
16489,2024-05-03,8308,C005
16490,2024-06-10,8309,C006
16491,2024-12-14,8310,C001
16492,2024-08-09,8310,C005
16493,2024-12-12,8310,C004
16494,2024-01-27,8311,C001
16495,2024-03-10,8311,C002
16496,2024-11-12,8311,C004
16497,2024-12-11,8312,C003
16498,2024-10-21,8312,C002
16499,2024-12-28,8313,C007
16500,2024-08-03,8314,C004
16501,2024-06-11,8314,C003
16502,2024-12-03,8314,C005
16503,2024-06-03,8315,C005
16504,2024-02-26,8316,C001
16505,2024-08-16,8316,C004
16506,2024-10-14,8316,C007
16507,2024-03-11,8317,C001
16508,2024-03-25,8317,C008
16509,2024-03-05,8317,C007
16510,2024-10-16,8318,C007
16511,2024-10-17,8318,C003
16512,2024-03-10,8319,C005
16513,2024-07-11,8319,C008
16514,2024-07-25,8320,C007
16515,2024-01-01,8320,C003
16516,2024-02-11,8320,C008
16517,2024-06-14,8321,C002
16518,2024-01-02,8321,C003
16519,2024-07-20,8322,C001
16520,2024-10-23,8322,C004
16521,2024-06-15,8323,C007
16522,2024-11-17,8323,C006
16523,2024-03-27,8323,C005
16524,2024-04-09,8324,C006
16525,2024-10-26,8324,C001
16526,2024-02-14,8324,C002
16527,2024-09-05,8325,C006
16528,2024-09-02,8325,C002
16529,2024-09-06,8325,C005
16530,2024-02-14,8326,C005
16531,2024-04-25,8327,C006
16532,2024-08-14,8327,C005
16533,2024-04-25,8327,C007
16534,2024-12-08,8328,C008
16535,2024-06-07,8328,C002
16536,2024-03-03,8329,C008
16537,2024-01-15,8330,C004
16538,2024-08-02,8330,C001
16539,2024-02-08,8330,C007
16540,2024-04-09,8331,C002
16541,2024-11-05,8331,C001
16542,2024-12-09,8331,C007
16543,2024-03-23,8332,C005
16544,2024-11-07,8332,C004
16545,2024-09-26,8332,C001
16546,2024-06-06,8333,C005
16547,2024-09-25,8334,C003
16548,2024-07-20,8334,C002
16549,2024-01-22,8334,C004
16550,2024-06-11,8335,C001
16551,2024-06-23,8335,C003
16552,2024-04-21,8335,C006
16553,2024-11-20,8336,C005
16554,2024-07-20,8336,C008
16555,2024-07-17,8337,C004
16556,2024-09-05,8337,C001
16557,2024-02-14,8337,C003
16558,2024-02-22,8338,C001
16559,2024-05-13,8338,C007
16560,2024-12-11,8338,C005
16561,2024-07-24,8339,C002
16562,2024-08-18,8339,C001
16563,2024-03-24,8339,C007
16564,2024-10-16,8340,C003
16565,2024-04-14,8341,C008
16566,2024-04-21,8342,C005
16567,2024-07-13,8342,C007
16568,2024-03-25,8343,C002
16569,2024-03-12,8343,C007
16570,2024-07-18,8344,C007
16571,2024-08-08,8345,C005
16572,2024-11-09,8345,C003
16573,2024-05-22,8345,C007
16574,2024-04-23,8346,C005
16575,2024-07-16,8346,C002
16576,2024-02-16,8346,C001
16577,2024-09-21,8347,C002
16578,2024-07-24,8348,C007
16579,2024-01-22,8349,C007
16580,2024-10-14,8349,C006
16581,2024-01-26,8350,C004
16582,2024-02-09,8350,C006
16583,2024-11-16,8350,C005
16584,2024-12-18,8351,C007
16585,2024-04-05,8352,C004
16586,2024-01-26,8352,C005
16587,2024-12-07,8352,C001
16588,2024-04-11,8353,C005
16589,2024-04-20,8353,C006
16590,2024-05-13,8354,C003
16591,2024-07-15,8354,C006
16592,2024-11-05,8355,C008
16593,2024-10-15,8355,C007
16594,2024-08-09,8355,C002
16595,2024-12-12,8356,C004
16596,2024-11-26,8357,C006
16597,2024-10-28,8358,C004
16598,2024-06-17,8358,C007
16599,2024-12-28,8359,C001
16600,2024-10-18,8359,C005
16601,2024-12-20,8360,C001
16602,2024-02-05,8361,C008
16603,2024-05-12,8362,C001
16604,2024-06-03,8362,C005
16605,2024-08-06,8362,C006
16606,2024-04-22,8363,C006
16607,2024-05-27,8364,C001
16608,2024-05-11,8364,C005
16609,2024-04-21,8365,C006
16610,2024-11-18,8366,C003
16611,2024-08-24,8366,C005
16612,2024-11-23,8366,C008
16613,2024-09-22,8367,C004
16614,2024-12-28,8367,C006
16615,2024-05-24,8367,C005
16616,2024-09-05,8368,C005
16617,2024-05-12,8368,C002
16618,2024-01-24,8369,C006
16619,2024-06-19,8370,C001
16620,2024-08-20,8370,C007
16621,2024-12-06,8371,C002
16622,2024-06-05,8372,C003
16623,2024-11-15,8372,C001
16624,2024-04-14,8372,C008
16625,2024-10-11,8373,C002
16626,2024-12-24,8374,C002
16627,2024-10-11,8374,C003
16628,2024-05-22,8375,C002
16629,2024-01-25,8375,C007
16630,2024-09-12,8375,C005
16631,2024-01-10,8376,C008
16632,2024-03-18,8377,C005
16633,2024-07-25,8377,C008
16634,2024-01-25,8378,C007
16635,2024-05-15,8379,C004
16636,2024-06-17,8379,C001
16637,2024-05-23,8380,C001
16638,2024-03-16,8381,C007
16639,2024-02-15,8381,C004
16640,2024-08-21,8381,C006
16641,2024-04-18,8382,C007
16642,2024-02-16,8382,C008
16643,2024-07-12,8382,C001
16644,2024-11-16,8383,C005
16645,2024-08-26,8383,C002
16646,2024-08-19,8383,C007
16647,2024-07-04,8384,C008
16648,2024-12-05,8385,C007
16649,2024-04-07,8385,C005
16650,2024-03-09,8386,C001
16651,2024-12-06,8386,C003
16652,2024-04-23,8387,C005
16653,2024-06-03,8387,C006
16654,2024-09-04,8387,C008
16655,2024-05-19,8388,C005
16656,2024-06-06,8388,C003
16657,2024-08-25,8389,C004
16658,2024-07-12,8389,C003
16659,2024-09-11,8389,C005
16660,2024-05-25,8390,C002
16661,2024-05-01,8391,C004
16662,2024-02-18,8392,C007
16663,2024-07-12,8393,C007
16664,2024-01-27,8394,C007
16665,2024-08-12,8394,C005
16666,2024-12-04,8394,C006
16667,2024-03-17,8395,C007
16668,2024-08-12,8396,C008
16669,2024-10-11,8396,C003
16670,2024-03-12,8397,C001
16671,2024-03-14,8397,C003
16672,2024-01-05,8397,C002
16673,2024-06-05,8398,C004
16674,2024-03-07,8399,C007
16675,2024-06-08,8400,C001
16676,2024-12-12,8400,C004
16677,2024-11-09,8400,C007
16678,2024-04-28,8401,C003
16679,2024-04-04,8401,C001
16680,2024-07-13,8402,C001
16681,2024-07-19,8402,C007
16682,2024-07-19,8402,C008
16683,2024-07-09,8403,C008
16684,2024-10-16,8403,C006
16685,2024-12-28,8404,C002
16686,2024-03-12,8404,C006
16687,2024-02-22,8404,C001
16688,2024-07-08,8405,C006
16689,2024-05-24,8406,C006
16690,2024-03-11,8407,C003
16691,2024-10-09,8407,C005
16692,2024-06-25,8407,C002
16693,2024-04-03,8408,C002
16694,2024-01-24,8408,C007
16695,2024-04-05,8409,C005
16696,2024-10-14,8409,C003
16697,2024-03-27,8409,C004
16698,2024-01-26,8410,C002
16699,2024-11-18,8410,C006
16700,2024-03-03,8411,C007
16701,2024-03-21,8411,C004
16702,2024-11-21,8411,C001
16703,2024-08-14,8412,C007
16704,2024-04-24,8413,C003
16705,2024-12-19,8414,C005
16706,2024-09-19,8415,C005
16707,2024-08-20,8415,C001
16708,2024-08-15,8415,C006
16709,2024-08-22,8416,C008
16710,2024-01-20,8416,C006
16711,2024-12-04,8417,C002
16712,2024-07-17,8417,C008
16713,2024-03-25,8418,C004
16714,2024-10-12,8419,C007
16715,2024-11-12,8419,C005
16716,2024-11-19,8420,C005
16717,2024-08-02,8420,C008
16718,2024-11-18,8421,C004
16719,2024-08-05,8422,C006
16720,2024-11-05,8422,C002
16721,2024-06-25,8423,C005
16722,2024-05-28,8424,C007
16723,2024-06-10,8424,C002
16724,2024-03-19,8424,C005
16725,2024-07-14,8425,C007
16726,2024-08-13,8425,C003
16727,2024-09-15,8425,C005
16728,2024-07-25,8426,C008
16729,2024-06-12,8426,C003
16730,2024-12-15,8426,C005
16731,2024-12-17,8427,C006
16732,2024-02-11,8427,C003
16733,2024-02-07,8428,C007
16734,2024-11-25,8429,C005
16735,2024-09-12,8430,C004
16736,2024-04-12,8430,C007
16737,2024-01-02,8430,C006
16738,2024-10-26,8431,C006
16739,2024-07-25,8431,C003
16740,2024-11-24,8431,C007
16741,2024-02-16,8432,C005
16742,2024-10-23,8433,C007
16743,2024-08-13,8433,C001
16744,2024-03-12,8434,C007
16745,2024-01-07,8434,C002
16746,2024-06-24,8434,C001
16747,2024-02-19,8435,C007
16748,2024-05-03,8435,C006
16749,2024-01-22,8435,C004
16750,2024-08-18,8436,C005
16751,2024-12-06,8437,C003
16752,2024-09-05,8438,C002
16753,2024-07-24,8438,C001
16754,2024-04-09,8438,C006
16755,2024-04-20,8439,C007
16756,2024-06-28,8440,C007
16757,2024-08-08,8441,C001
16758,2024-07-15,8441,C003
16759,2024-10-03,8441,C002
16760,2024-01-01,8442,C002
16761,2024-02-26,8442,C007
16762,2024-12-11,8442,C001
16763,2024-09-10,8443,C005
16764,2024-08-15,8443,C006
16765,2024-10-14,8443,C008
16766,2024-10-01,8444,C007
16767,2024-08-21,8445,C006
16768,2024-09-28,8445,C005
16769,2024-09-22,8446,C002
16770,2024-11-23,8446,C007
16771,2024-05-13,8447,C006
16772,2024-10-07,8448,C003
16773,2024-09-27,8449,C006
16774,2024-01-16,8450,C005
16775,2024-10-21,8450,C004
16776,2024-10-18,8450,C007
16777,2024-06-19,8451,C004
16778,2024-08-22,8451,C008
16779,2024-05-13,8451,C003
16780,2024-07-28,8452,C004
16781,2024-09-25,8452,C002
16782,2024-11-06,8452,C007
16783,2024-01-26,8453,C006
16784,2024-01-11,8453,C001
16785,2024-12-28,8453,C007
16786,2024-08-10,8454,C005
16787,2024-02-17,8455,C005
16788,2024-09-22,8456,C002
16789,2024-03-25,8456,C001
16790,2024-04-18,8456,C004
16791,2024-03-03,8457,C001
16792,2024-11-20,8457,C004
16793,2024-06-19,8458,C004
16794,2024-02-12,8459,C002
16795,2024-04-26,8459,C004
16796,2024-11-26,8460,C004
16797,2024-10-17,8460,C006
16798,2024-03-05,8461,C003
16799,2024-02-01,8461,C008
16800,2024-09-21,8462,C001
16801,2024-05-07,8462,C004
16802,2024-11-13,8463,C001
16803,2024-12-02,8464,C001
16804,2024-05-02,8464,C007
16805,2024-03-22,8465,C006
16806,2024-08-15,8466,C008
16807,2024-09-25,8466,C001
16808,2024-06-18,8466,C006
16809,2024-04-08,8467,C006
16810,2024-05-13,8467,C007
16811,2024-12-02,8468,C008
16812,2024-05-24,8468,C006
16813,2024-08-19,8468,C004
16814,2024-09-08,8469,C001
16815,2024-11-14,8469,C005
16816,2024-12-18,8469,C006
16817,2024-11-20,8470,C003
16818,2024-08-08,8470,C001
16819,2024-01-10,8470,C006
16820,2024-08-10,8471,C007
16821,2024-06-25,8471,C003
16822,2024-04-11,8472,C001
16823,2024-06-23,8472,C006
16824,2024-08-08,8472,C002
16825,2024-08-25,8473,C004
16826,2024-05-15,8473,C002
16827,2024-02-06,8474,C007
16828,2024-01-02,8474,C008
16829,2024-01-20,8475,C003
16830,2024-08-17,8476,C005
16831,2024-10-12,8476,C004
16832,2024-03-17,8477,C001
16833,2024-05-11,8478,C001
16834,2024-05-25,8478,C002
16835,2024-10-04,8478,C007
16836,2024-06-14,8479,C005
16837,2024-11-15,8479,C002
16838,2024-01-03,8480,C007
16839,2024-09-27,8481,C006
16840,2024-12-07,8482,C007
16841,2024-11-01,8483,C007
16842,2024-01-26,8484,C002
16843,2024-01-05,8484,C003
16844,2024-06-01,8485,C002
16845,2024-06-13,8485,C008
16846,2024-02-08,8486,C002
16847,2024-07-01,8486,C001
16848,2024-09-03,8486,C005
16849,2024-08-08,8487,C003
16850,2024-11-22,8487,C004
16851,2024-01-03,8487,C002
16852,2024-08-08,8488,C007
16853,2024-09-22,8488,C006
16854,2024-06-24,8489,C003
16855,2024-06-11,8490,C004
16856,2024-03-26,8490,C001
16857,2024-09-10,8490,C003
16858,2024-11-18,8491,C006
16859,2024-08-07,8492,C001
16860,2024-08-08,8492,C003
16861,2024-11-14,8493,C008
16862,2024-11-28,8494,C004
16863,2024-02-04,8495,C005
16864,2024-02-18,8495,C008
16865,2024-06-17,8496,C001
16866,2024-01-05,8496,C002
16867,2024-04-19,8496,C008
16868,2024-12-13,8497,C003
16869,2024-01-07,8497,C002
16870,2024-06-25,8497,C008
16871,2024-06-19,8498,C003
16872,2024-02-23,8498,C008
16873,2024-10-06,8499,C006
16874,2024-04-07,8499,C002
16875,2024-12-15,8499,C005
16876,2024-07-09,8500,C002
16877,2024-04-22,8500,C007
16878,2024-04-27,8501,C006
16879,2024-08-05,8501,C001
16880,2024-02-08,8502,C001
16881,2024-11-17,8503,C006
16882,2024-11-22,8503,C002
16883,2024-05-25,8503,C008
16884,2024-03-01,8504,C007
16885,2024-03-23,8504,C003
16886,2024-10-01,8504,C006
16887,2024-02-25,8505,C005
16888,2024-04-09,8505,C002
16889,2024-11-17,8505,C008
16890,2024-01-10,8506,C006
16891,2024-12-12,8507,C007
16892,2024-07-01,8508,C005
16893,2024-01-26,8508,C003
16894,2024-09-05,8508,C002
16895,2024-04-07,8509,C008
16896,2024-01-25,8510,C004
16897,2024-03-25,8510,C001
16898,2024-06-26,8510,C007
16899,2024-12-24,8511,C002
16900,2024-05-05,8511,C004
16901,2024-03-07,8512,C007
16902,2024-12-07,8512,C002
16903,2024-10-11,8513,C004
16904,2024-03-06,8513,C003
16905,2024-10-20,8514,C005
16906,2024-08-21,8515,C007
16907,2024-09-27,8516,C006
16908,2024-11-06,8517,C006
16909,2024-06-06,8517,C004
16910,2024-12-13,8518,C005
16911,2024-07-20,8518,C006
16912,2024-03-09,8518,C002
16913,2024-02-03,8519,C002
16914,2024-01-21,8519,C005
16915,2024-04-04,8519,C008
16916,2024-08-01,8520,C006
16917,2024-09-18,8520,C005
16918,2024-03-02,8520,C008
16919,2024-09-06,8521,C008
16920,2024-12-24,8522,C002
16921,2024-03-12,8523,C004
16922,2024-10-28,8523,C001
16923,2024-09-04,8524,C003
16924,2024-07-08,8525,C006
16925,2024-01-01,8526,C007
16926,2024-12-27,8526,C004
16927,2024-12-24,8526,C002
16928,2024-04-10,8527,C003
16929,2024-10-05,8527,C004
16930,2024-03-28,8528,C002
16931,2024-01-05,8528,C001
16932,2024-08-04,8528,C007
16933,2024-05-07,8529,C001
16934,2024-03-17,8529,C004
16935,2024-01-27,8530,C004
16936,2024-03-15,8531,C001
16937,2024-03-24,8531,C006
16938,2024-05-15,8531,C004
16939,2024-03-08,8532,C006
16940,2024-12-15,8533,C007
16941,2024-07-19,8534,C002
16942,2024-02-27,8534,C008
16943,2024-11-24,8535,C007
16944,2024-07-07,8535,C006
16945,2024-06-21,8536,C008
16946,2024-03-09,8537,C002
16947,2024-12-09,8538,C003
16948,2024-12-09,8539,C002
16949,2024-10-26,8539,C005
16950,2024-08-17,8539,C008
16951,2024-01-18,8540,C008
16952,2024-11-28,8540,C005
16953,2024-09-22,8541,C003
16954,2024-08-18,8541,C002
16955,2024-05-15,8542,C001
16956,2024-09-02,8542,C007
16957,2024-10-14,8543,C004
16958,2024-03-23,8543,C001
16959,2024-08-18,8544,C004
16960,2024-05-03,8544,C005
16961,2024-11-19,8545,C007
16962,2024-11-01,8545,C001
